         201441     7333637   201441202420                            9999D          139.328223      -25.709705DEG  GDA94       GPS      0.050m            1  61.330m    AHD  GPS  TR      0.100m           1  82.847m     GRS80  ELL     0.050m        1    9789771.6200um   B      0.30um       1CG5   90640             61.330m    GPS     0.100m         1   82.847m    ELL     0.050m        1  21.517m    AUSGEOID98  GRS80       W98     0.060m        3            0.09um   RTC      2.67      3.00um        320/NOV/14   17/APR/15       5      -15.35     -109.31      -81.90     -150.53  1Line: 2                                               
         201441     7333638   201441202440                            9999D          139.328653      -25.706101DEG  GDA94       GPS      0.050m            1  62.109m    AHD  GPS  TR      0.100m           1  83.639m     GRS80  ELL     0.050m        1    9789764.5600um   B      0.30um       1CG5   90640             62.109m    GPS     0.100m         1   83.639m    ELL     0.050m        1  21.531m    AUSGEOID98  GRS80       W98     0.060m        3            0.09um   RTC      2.67      3.00um        320/NOV/14   17/APR/15       5      -17.43     -112.28      -84.01     -153.51  1Line: 2                                               
         201441     7334618   201441202460                            9999D          139.329424      -25.702554DEG  GDA94       GPS      0.050m            1  62.698m    AHD  GPS  TR      0.100m           1  84.243m     GRS80  ELL     0.050m        1    9789757.2900um   B      0.30um       1CG5   90640             62.698m    GPS     0.100m         1   84.243m    ELL     0.050m        1  21.545m    AUSGEOID98  GRS80       W98     0.060m        3            0.09um   RTC      2.67      3.00um        320/NOV/14   17/APR/15       5      -20.33     -115.87      -86.96     -157.12  1Line: 2                                               
         201441     7333639   201441202480                            9999D          139.330175      -25.699016DEG  GDA94       GPS      0.050m            1  62.598m    AHD  GPS  TR      0.100m           1  84.156m     GRS80  ELL     0.050m        1    9789753.1000um   B      0.30um       1CG5   90640             62.598m    GPS     0.100m         1   84.156m    ELL     0.050m        1  21.558m    AUSGEOID98  GRS80       W98     0.060m        3            0.09um   RTC      2.67      3.00um        320/NOV/14   17/APR/15       5      -22.29     -117.73      -88.96     -159.01  1Line: 2                                               
         201441     7333640   201441202500                            9999D          139.330924      -25.695470DEG  GDA94       GPS      0.050m            1  62.949m    AHD  GPS  TR      0.100m           1  84.521m     GRS80  ELL     0.050m        1    9789745.2300um   B      0.30um       1CG5   90640             62.949m    GPS     0.100m         1   84.521m    ELL     0.050m        1  21.572m    AUSGEOID98  GRS80       W98     0.060m        3            0.10um   RTC      2.67      3.00um        320/NOV/14   17/APR/15       5      -26.54     -122.39      -93.25     -163.69  1Line: 2                                               
         201441     7333385   201441202520                            9999D          139.331664      -25.691922DEG  GDA94       GPS      0.050m            1  63.226m    AHD  GPS  TR      0.100m           1  84.811m     GRS80  ELL     0.050m        1    9789737.9200um   B      0.30um       1CG5   90640             63.226m    GPS     0.100m         1   84.811m    ELL     0.050m        1  21.585m    AUSGEOID98  GRS80       W98     0.060m        3            0.10um   RTC      2.67      3.00um        320/NOV/14   17/APR/15       5      -30.45     -126.63      -97.20     -167.95  1Line: 2                                               
         201441     7333641   201441202540                            9999D          139.333168      -25.688564DEG  GDA94       GPS      0.050m            1  63.047m    AHD  GPS  TR      0.100m           1  84.645m     GRS80  ELL     0.050m        1    9789731.7900um   B      0.30um       1CG5   90640             63.047m    GPS     0.100m         1   84.645m    ELL     0.050m        1  21.599m    AUSGEOID98  GRS80       W98     0.060m        3            0.11um   RTC      2.67      3.00um        320/NOV/14   17/APR/15       5      -34.72     -130.71     -101.52     -172.07  1Line: 2                                               
         201441     7334540   201441202560                            9999D          139.334889      -25.685302DEG  GDA94       GPS      0.050m            1  63.204m    AHD  GPS  TR      0.100m           1  84.816m     GRS80  ELL     0.050m        1    9789725.7100um   B      0.30um       1CG5   90640             63.204m    GPS     0.100m         1   84.816m    ELL     0.050m        1  21.613m    AUSGEOID98  GRS80       W98     0.060m        3            0.09um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5      -37.98     -134.16     -104.81     -175.54  1Line: 2                                               
         201441     7333148   201441202580                            9999D          139.336592      -25.682038DEG  GDA94       GPS      0.050m            1  63.335m    AHD  GPS  TR      0.100m           1  84.961m     GRS80  ELL     0.050m        1    9789718.9500um   B      0.30um       1CG5   90640             63.335m    GPS     0.100m         1   84.961m    ELL     0.050m        1  21.626m    AUSGEOID98  GRS80       W98     0.060m        3            0.09um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5      -41.99     -138.34     -108.87     -179.74  1Line: 2                                               
         201441     7333642   201441202600                            9999D          139.338273      -25.678781DEG  GDA94       GPS      0.050m            1  63.483m    AHD  GPS  TR      0.100m           1  85.123m     GRS80  ELL     0.050m        1    9789712.6000um   B      0.30um       1CG5   90640             63.483m    GPS     0.100m         1   85.123m    ELL     0.050m        1  21.640m    AUSGEOID98  GRS80       W98     0.060m        3            0.12um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5      -45.54     -142.07     -112.46     -183.50  1Line: 2                                               
         201441     7333643   201441202620                            9999D          139.339974      -25.675495DEG  GDA94       GPS      0.050m            1  64.336m    AHD  GPS  TR      0.100m           1  85.989m     GRS80  ELL     0.050m        1    9789703.5900um   B      0.30um       1CG5   90640             64.336m    GPS     0.100m         1   85.989m    ELL     0.050m        1  21.654m    AUSGEOID98  GRS80       W98     0.060m        3            0.10um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5      -49.56     -147.08     -116.52     -188.52  1Line: 2                                               
         201441     7333644   201441202640                            9999D          139.341694      -25.672247DEG  GDA94       GPS      0.050m            1  66.307m    AHD  GPS  TR      0.100m           1  87.975m     GRS80  ELL     0.050m        1    9789691.3800um   B      0.30um       1CG5   90640             66.307m    GPS     0.100m         1   87.975m    ELL     0.050m        1  21.667m    AUSGEOID98  GRS80       W98     0.060m        3            0.12um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5      -53.35     -153.12     -120.36     -194.56  1Line: 2                                               
         201441     7334101   201441202660                            9999D          139.343373      -25.668968DEG  GDA94       GPS      0.050m            1  67.756m    AHD  GPS  TR      0.100m           1  89.436m     GRS80  ELL     0.050m        1    9789678.8400um   B      0.30um       1CG5   90640             67.756m    GPS     0.100m         1   89.436m    ELL     0.050m        1  21.681m    AUSGEOID98  GRS80       W98     0.060m        3            0.16um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5      -59.07     -160.50     -126.12     -201.93  1Line: 2                                               
         201441     7333024   201441202680                            9999D          139.345115      -25.665735DEG  GDA94       GPS      0.050m            1  74.580m    AHD  GPS  TR      0.100m           1  96.274m     GRS80  ELL     0.050m        1    9789656.9800um   B      0.30um       1CG5   90640             74.580m    GPS     0.100m         1   96.274m    ELL     0.050m        1  21.695m    AUSGEOID98  GRS80       W98     0.060m        3            0.29um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5      -57.56     -166.73     -124.63     -208.09  1Line: 2                                               
         201441     7333645   201441202700                            9999D          139.346737      -25.662433DEG  GDA94       GPS      0.050m            1  75.795m    AHD  GPS  TR      0.100m           1  97.504m     GRS80  ELL     0.050m        1    9789645.8000um   B      0.30um       1CG5   90640             75.795m    GPS     0.100m         1   97.504m    ELL     0.050m        1  21.708m    AUSGEOID98  GRS80       W98     0.060m        3            0.30um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5      -62.61     -173.18     -129.74     -214.55  1Line: 2                                               
         201441     7333386   201441202720                            9999D          139.347653      -25.658922DEG  GDA94       GPS      0.050m            1  74.072m    AHD  GPS  TR      0.100m           1  95.793m     GRS80  ELL     0.050m        1    9789640.8100um   B      0.30um       1CG5   90640             74.072m    GPS     0.100m         1   95.793m    ELL     0.050m        1  21.722m    AUSGEOID98  GRS80       W98     0.060m        3            0.25um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5      -70.41     -179.04     -137.57     -220.46  1Line: 2                                               
